-49.5615839877856	135.353678501329	24
-220.398091531758	-139.848718993581	47
161.242158715573	35.6020306437626	42
190.485388641472	-186.357040883208	3
150.091906267243	6.24725007723362	73
-48.2287001657145	121.979772834768	56
-233.663165178457	-172.081751791563	4
-197.58867351824	-139.240878448182	21
-198.259770047575	-145.345686535344	26
144.418437916714	8.75345272829036	61
-74.4910801302011	138.438297709958	27
167.570385360872	-9.98801112656168	69
145.720600146534	17.787141551807	61
152.226072278536	-0.431154614245446	23
148.472010867585	-10.3241693562888	62
151.500970429843	3.04825430977115	6
-203.877481102707	-167.309974735034	71
-219.912087347268	-138.236391537748	19
-195.059609515843	-150.437338933054	65
-190.832954421655	-164.064500027602	13
-208.569628578709	-163.648862199701	58
-208.029986625301	-139.026264172803	68
-176.485889823586	-169.248503903792	54
157.870809396763	-2.41161886197005	62
164.685920193486	-1.46693170102647	43
-195.23783663313	-114.821672411137	70
-196.219925346341	-162.524784967103	46
-48.4063152429369	150.405915955764	1
-192.709559233235	-118.594045118694	63
-202.444047479503	-161.941977505039	56
-227.443349644398	-143.688414514125	30
-57.7929880001904	148.264400460195	74
-210.743205054264	-159.91892926746	72
166.016344825084	18.619447141065	72
131.080782236998	-1.26869129711808	77
-192.733653418478	-156.917945398905	32
-51.0929100355852	134.487909795598	52
-188.532675464864	-172.668689219733	3
-203.94093284442	-152.84203899237	56
137.977146620071	10.8154371524039	49
166.585842169746	-5.59084121318074	57
-198.871896835439	-151.137286846951	47
171.242463707045	-10.8690813829469	29
-51.7993922819381	31.0100675239275	50
-207.87922025771	-147.953145083158	62
145.267584162266	-4.39607583691186	61
-198.931099201987	-165.373622432629	5
-35.8316316103122	170.369629265231	3
-194.938411845338	-161.111936232595	73
-224.396269508523	-156.625165206222	6
-206.219703965827	-139.992435959802	13
-188.980055447378	-146.796617784821	12
-200.228577632724	-141.563963849891	72
-43.3729603205625	164.438483847022	34
-218.840413791588	-140.216718726113	21
-53.0228761934158	148.693488961431	33
151.992209491209	-10.4059984705374	69
-203.168965996548	-138.304062010587	57
-43.9399094959428	149.657902443793	36
-197.050803799286	-170.783188948365	4
-38.4818024589131	150.585743099597	11
-182.350130827	-166.906500553995	4
136.688010577581	-22.1458141249883	34
-181.280972499491	-173.544503137403	46
-34.9180691785574	140.390681242371	32
-201.376102427643	-142.990867485429	30
171.176143076059	-9.45530484565737	74
-32.8078763936589	154.610872444627	66
-190.923446046004	-178.481198918172	23
-40.166296918553	170.32780810962	31
-188.660398248645	-170.008182750826	30
-206.245361336222	-158.596986896782	69
161.046367617638	-4.17346214954196	41
27.9488996732742	-210.414569620236	17
-193.612381049643	-138.249619875409	33
-197.383998031003	-144.415511828169	12
-52.1623767839394	141.079541710842	40
-52.1823110655958	132.138636288807	5
149.182760081733	-11.7340367306664	77
-230.256645788437	-157.868153523153	60
-198.212018797779	-151.108082465437	66
168.904510663092	7.79059438649438	43
164.027429256092	10.5476163391313	5
144.82312327217	-17.9665571702091	58
-200.568632822894	-142.812250079117	44
136.783303323595	4.36134752949609	19
-190.502450679647	-146.516972823233	3
-174.263467300375	-130.813147064932	39
-225.990708501952	-159.260850921445	52
164.057441158411	-34.3428344607051	45
-165.431201403877	-157.84844694167	40
-181.172317088304	-156.943005357198	73
-26.89688864873	147.386164067306	44
-249.940029368708	92.380926754503	53
-47.5325792561359	176.371670347953	40
-65.381220695581	112.735649024492	54
-58.0875866036147	152.037448435757	14
144.007809050145	-13.794703490801	59
-183.327624322578	-183.9500872399	19
-170.100518435809	-143.29787761561	33
158.216830026448	-2.15634470600398	64
-203.747525990278	-158.132669807655	16
-196.040031848423	-143.734036185428	57
174.047506646168	-6.86461252893521	44
156.273137925068	-4.04660107113819	53
-199.699541399862	-144.279954105767	21
-203.021400376163	-156.691084288613	48
-184.349819681509	-161.333237647348	56
-182.470521677484	-127.601683138997	2
-207.554418154395	-165.399680920446	10
-181.051095061152	-144.943383017548	69
150.923545726344	31.7209666101735	65
-207.787537091811	-154.032644259081	57
-179.333875278565	-159.652766782993	53
128.967423936657	-19.9337124239237	15
-190.010776062468	-163.83499160037	44
-48.881142724324	149.621743586855	76
32.6920839411635	-151.760454732813	53
-198.413732798185	-150.943607494643	3
-169.775499718393	-131.028684908709	14
149.802131341328	7.35891894328279	29
161.54882997256	-19.7239331473685	36
-217.420359336996	-136.841325079443	15
-191.303607231972	-138.446834325452	55
-214.296165051491	-144.37553251032	68
-40.1308387294435	118.313309807104	35
139.327839596219	-32.6342030548896	26
159.383002691566	1.32613532249772	65
-55.7256519947638	163.523458718129	54
-43.2752922695837	145.937363320627	56
149.540657824201	-0.940391840402786	75
165.389836461736	17.2983305127933	58
154.966770301092	-126.317746716699	63
160.880178684718	7.93363035616125	45
136.941588900728	19.7365782414515	73
-203.406967354717	-141.433032216478	51
-54.0751263418129	149.385809455326	63
-204.173812539189	-162.793946606962	38
-194.337785037362	-126.716717376529	6
141.233899885855	-5.96634796654986	24
134.765428011091	3.68726300171988	48
145.31288035558	-15.5202847150929	24
164.797691315172	-14.2932329050884	38
-189.065922676364	-148.444725810958	43
-208.003449861091	-184.817531310463	52
-38.921166020284	161.952203047819	52
-47.5448333942896	146.816828959138	17
-210.117272874357	-140.638734763927	68
-231.397374638035	-130.169204653646	38
152.19002678368	3.57664583340742	72
-197.699274760916	-160.539387191595	55
-75.9299598876447	136.31245700931	37
-206.032831677968	-143.751142247221	57
-216.01654387946	-147.088444688539	6
177.002664187337	16.5798788254889	5
-216.947702271209	-149.511249407589	29
136.426414139837	-9.54296476517164	2
-231.608069496602	-145.141580015745	3
-183.004625601266	-146.347093821882	53
-212.369410954574	-140.249755256261	19
159.809278403786	-24.6942202287149	72
-203.686471797653	-153.699637871574	60
156.168033873679	27.0152990569435	3
-41.0636718312623	161.694838652088	23
-187.040299922837	-133.477169402859	12
151.91175280503	7.82455992681665	12
-188.344300672738	-133.369611937167	3
-224.134587077369	-160.006066000603	13
156.610171457469	1.60896376323768	57
-57.0247510372093	153.857902769901	42
-204.961597808137	-142.695126956434	58
-204.487290392318	-138.476136210092	39
-205.469350964924	-179.924398245288	48
150.983476595045	5.73807203231377	56
-180.51556704989	-168.213508402965	43
167.010663182717	7.6280821501127	6
160.284444630497	23.8636646002149	74
126.862915537028	-6.96934597345807	49
-34.5904033022386	142.071513338652	4
159.793505423316	-7.68897120687157	17
-37.2600747041214	141.189125757704	19
-202.446482747206	-159.719725324535	36
-203.423169167337	-167.971850543636	28
-193.175216356813	-141.764521105653	59
-73.7345610419559	160.188926970185	2
-49.4091808507636	138.39341756112	39
-203.058414363837	-160.362640681748	2
-226.986204128395	-157.671464066776	58
-225.133154809905	-157.56462626885	40
144.895817812947	-13.8293468539078	45
-73.8804101053445	145.793508562228	49
-209.096819450109	-159.294053032601	62
-199.401325734827	-153.539096694401	62
-182.57243112329	-161.895482617267	64
-208.376283138636	-146.019329890692	28
127.523199528234	177.329793585152	65
134.851266351626	15.1562905656022	22
132.237474635748	30.7589451844232	16
-208.276591096731	-142.155996493664	32
161.723470456206	9.07760063457031	41
150.696882820071	-6.92237729385245	50
-194.19200214915	-142.025062872572	5
-182.004524650809	-134.231998594691	11
169.757126637186	-0.76782605265414	73
-208.037792973961	-137.069933960842	15
134.718271536089	-3.54735829670843	17
-197.93560964546	-153.133889448926	66
-209.46235486984	-169.590281395394	1
-193.004129440199	-137.313241329864	41
-200.646032021598	-142.801121715713	77
134.212715884546	-5.5294010923747	32
-39.0343375801332	112.638155880109	30
-204.133198261011	-146.609803436271	76
148.050399627109	-8.72019935256627	37
-42.6670649735125	166.892159751141	1
161.631455647356	2.07178171519459	38
-186.431167333062	-185.259342995655	34
-47.5340550033163	135.980632050138	21
-44.8450817934057	144.964342193834	23
-31.4593119163964	149.908891828502	50
-205.83329364252	-127.549414281482	11
-210.316043341797	-133.350832567662	22
-207.206917514673	-155.639593510614	50
-31.4405144159673	129.200416345519	13
-88.3667845224807	-89.5944464670469	69
133.61222672333	-12.3189229359511	74
-76.4684711161731	145.158645166988	54
-178.095613770622	-169.389470944063	61
-224.095843745839	-147.829954217977	29
-43.3632726008427	149.667692405154	55
-214.840102823559	-139.530937236142	61
-200.281456056889	-159.696445766474	59
136.320038064859	-7.41263599246151	18
-67.6391576074175	165.928718418831	40
-184.202185382255	-149.427629954117	44
-217.83386919468	-150.717264326324	15
-185.249290230879	-166.636762767035	25
162.715898928936	19.6503941127178	31
-53.58019049809	151.877121819496	45
152.693483006936	7.08039746664944	62
-210.799321116502	-168.974444375604	50
138.205669536161	30.1466736623331	2
122.881588617918	13.3026191697164	18
-229.774127916109	-149.016777700877	41
-194.447544327048	-140.546052634044	14
-193.18086196869	-160.194226705872	20
-199.399989909199	-162.47169562706	63
-157.684431310666	-168.085303004656	26
145.707445384458	-9.84070765038103	64
-177.08136803541	-157.979572410574	68
-209.040148778577	-156.818388543528	32
-190.899611799378	-148.301300432114	2
-187.510125749189	-145.563310624389	70
-34.3170645557532	124.014374100642	59
-194.439510167666	-160.510236201671	31
-41.8274919257179	156.201047689913	29
-181.293690730576	-151.580019008908	32
-171.150489673554	55.7114182066691	75
-209.562327203671	-169.53657887653	5
-185.850804616497	-144.405135290074	18
139.327996931553	-13.2646702870791	40
-185.793203520479	-143.600121244024	6
168.24089181238	3.46193487678383	49
-216.631996083853	-141.502760577009	63
-202.972486389484	-144.183538767647	17
-180.987527343883	-150.149874558884	50
-199.809429874261	-137.387669962513	14
-208.663452538132	-158.306674776853	37
152.544815261605	-21.0854011495566	71
-43.7757451876299	153.472866935894	64
116.590589401798	-27.2861493555085	14
139.957971086929	-8.64925164658126	3
-61.0736684694082	138.750016081409	53
-52.2019998573256	139.554168931086	38
-221.020077328178	-170.379270946518	1
-193.136946501578	-148.500789676436	10
-197.372626804005	-159.72180958169	6
158.073936588292	8.2207481375385	10
-196.357050041637	-172.040828335647	77
-186.252684528601	-151.107911210465	51
-197.847690129352	-146.160078658409	12
157.363523442402	1.47623656881541	29
-200.390798486435	-121.344922284546	75
140.802571279737	4.37739085797123	39
-199.813917004174	-150.916242356805	23
145.321853666251	73.3159717746619	60
